Country,Region,Year,HDI,NMR,IMR,U5MR,5_14MR,AMR,LEB,LE_60,UA,OA,OBA,avg_BMI,ABS,HE_GDP,HE_CAP
Slovenia,"Eastern Europe",2003,0.85,2.8,3.9,4.7,0.9,119,76.6,20.9,1.9,52.9,17.1,25.8,99,8.1,1203.1
Slovenia,"Eastern Europe",2004,0.857,2.6,3.7,4.5,0.9,113,77.3,21.5,1.9,53.5,17.5,25.9,99,7.9,1368.6
Slovenia,"Eastern Europe",2005,0.861,2.5,3.5,4.3,1,104,77.6,21.4,1.8,54.1,17.9,26,99,8,1449.2
Slovenia,"Eastern Europe",2006,0.869,2.3,3.3,4,1,107,78.2,22.2,1.8,54.7,18.2,26,99,7.8,1541.7
Slovenia,"Eastern Europe",2007,0.873,2.2,3.1,3.8,1.1,102,78.3,22.2,1.8,55.2,18.6,26.1,99,7.5,1793.6
Slovenia,"Eastern Europe",2008,0.878,2,2.9,3.6,1.1,96,79,22.6,1.7,55.8,19,26.2,99,7.8,2170.7
Slovenia,"Eastern Europe",2009,0.878,1.9,2.8,3.4,1.2,91,79.1,22.5,1.7,56.4,19.4,26.3,99,8.6,2116.5
Slovenia,"Eastern Europe",2010,0.882,1.8,2.6,3.2,1.2,87,79.5,22.8,1.6,57,19.8,26.4,99,8.6,2008.2
Slovenia,"Eastern Europe",2011,0.884,1.7,2.4,3,1.3,82,79.9,23,1.6,57.6,20.2,26.5,99,8.5,2136.5
Slovenia,"Eastern Europe",2012,0.877,1.6,2.3,2.9,1.3,81,80,23,1.5,58.2,20.6,26.6,99,8.7,1964
Slovenia,"Eastern Europe",2013,0.885,1.5,2.2,2.7,1.4,78,80.3,23.2,1.5,58.9,21.1,26.7,99,8.8,2028.3
Slovenia,"Eastern Europe",2014,0.887,1.4,2,2.5,1.5,70,80.9,23.6,1.5,59.5,21.6,26.8,99,8.5,2052.6
Slovenia,"Eastern Europe",2015,0.889,1.3,1.9,2.4,1.5,74,80.6,23.4,1.4,60.1,22,26.9,99,8.5,1771.6
Slovenia,"Eastern Europe",2016,0.894,1.2,1.8,2.3,1.6,72,80.9,23.7,1.4,60.7,22.5,27,99,8.6,1772.1
"South Korea","East Asia",2000,0.817,3.4,6.4,7.5,0.8,114,76.3,20.8,5.3,24.7,2.9,23.1,100,4,473.9
"South Korea","East Asia",2001,0.824,3.2,6.1,7.1,0.9,105,77,21.2,5.2,25.2,3,23.2,100,4.5,505.6
"South Korea","East Asia",2002,0.832,3,5.7,6.7,0.9,99,77.4,21.4,5.1,25.7,3.1,23.3,100,4.4,555.2
"South Korea","East Asia",2003,0.839,2.8,5.4,6.3,1,95,77.8,21.7,5,26.2,3.3,23.3,100,4.8,670.4
"South Korea","East Asia",2004,0.847,2.6,5.1,5.9,1.1,90,78.3,22,4.8,26.7,3.4,23.4,100,4.8,753.4
"South Korea","East Asia",2005,0.855,2.4,4.7,5.5,1.1,86,78.7,22.2,4.7,27.2,3.5,23.4,100,5.1,937.1
"South Korea","East Asia",2006,0.862,2.2,4.4,5.2,1.2,82,79.3,22.7,4.6,27.7,3.6,23.5,100,5.5,1137.6
"South Korea","East Asia",2007,0.869,2,4.1,4.8,1.3,80,79.7,23,4.5,28.2,3.7,23.5,100,5.7,1295.5
"South Korea","East Asia",2008,0.874,1.9,3.9,4.5,1.3,79,80.2,23.4,4.4,28.6,3.9,23.6,100,5.8,1184.5
"South Korea","East Asia",2009,0.869,1.8,3.7,4.3,1.4,78,80.6,23.8,4.4,29.1,4,23.6,100,6.4,1162.1
"South Korea","East Asia",2010,0.884,1.8,3.5,4.1,1.5,76,80.7,23.8,4.3,29.5,4.1,23.6,100,6.5,1436.8
"South Korea","East Asia",2011,0.888,1.7,3.4,4,1.6,74,81.1,24.2,4.2,30,4.3,23.7,100,6.6,1585.4
"South Korea","East Asia",2012,0.89,1.7,3.3,3.8,1.7,70,81.3,24.2,4.1,30.4,4.4,23.7,100,6.7,1646.9
"South Korea","East Asia",2013,0.893,1.7,3.2,3.7,1.8,68,81.8,24.6,4.1,30.8,4.5,23.8,100,6.9,1796.9
"South Korea","East Asia",2014,0.896,1.7,3.1,3.6,1.9,66,82.2,25,4,31.2,4.6,23.8,100,7.1,1995.7
"South Korea","East Asia",2015,0.898,1.6,3,3.5,2.1,63,82.3,25,4,31.7,4.8,23.9,100,7.4,2012.7
"South Korea","East Asia",2016,0.9,1.6,2.9,3.4,2.2,61,82.7,25.3,3.9,32.1,4.9,23.9,100,7.6,2090.9
Spain,"Western Europe",2000,0.825,2.8,4.3,5.4,0.8,84,79.4,22.9,1,14.1,19.6,26.4,100,6.8,1002.8
Spain,"Western Europe",2001,0.828,2.8,4.3,5.3,0.8,83,79.7,23.2,1,14.6,20,26.5,100,6.8,1044.1
Spain,"Western Europe",2002,0.83,2.7,4.2,5.2,0.9,82,79.9,23.3,1,15.1,20.4,26.5,100,6.8,1169.1
Spain,"Western Europe",2003,0.833,2.6,4,5,0.9,82,79.8,23.2,0.9,15.6,20.8,26.5,100,7.5,1632.5
Spain,"Western Europe",2004,0.837,2.5,4,4.9,0.9,79,80.4,23.7,0.9,16.1,21.2,26.6,100,7.6,1915.4
Spain,"Western Europe",2005,0.844,2.4,3.8,4.7,1,76,80.4,23.5,0.9,16.6,21.6,26.6,100,7.7,2051.8
Spain,"Western Europe",2006,0.848,2.3,3.7,4.5,1,73,81.1,24.2,0.9,17.2,22.1,26.6,100,7.8,2228.2
Spain,"Western Europe",2007,0.853,2.2,3.6,4.4,1.1,72,81.1,24.2,0.8,17.9,22.5,26.6,100,7.8,2588.5
Spain,"Western Europe",2008,0.856,2.2,3.4,4.2,1.1,70,81.5,24.4,0.8,18.5,23,26.6,100,8.3,2967.7
Spain,"Western Europe",2009,0.858,2.1,3.3,4,1.2,67,81.8,24.6,0.8,19.2,23.5,26.6,100,9,2914
Spain,"Western Europe",2010,0.865,2.1,3.1,3.8,1.2,65,82.1,24.8,0.7,19.8,24,26.6,100,9,2778.4
Spain,"Western Europe",2011,0.87,2.1,3.1,3.7,1.3,63,82.4,25,0.7,20.5,24.5,26.6,100,9.1,2898.9
Spain,"Western Europe",2012,0.873,2.1,3,3.6,1.3,61,82.4,24.9,0.7,21.2,25,26.6,100,9.1,2589
Spain,"Western Europe",2013,0.875,2,2.9,3.5,1.4,59,82.9,25.3,0.7,21.9,25.5,26.6,100,9,2628.5
Spain,"Western Europe",2014,0.88,2,2.8,3.3,1.5,58,83,25.4,0.7,22.7,26.1,26.6,100,9.1,2686.9
Spain,"Western Europe",2015,0.885,1.9,2.7,3.2,1.5,58,82.7,25.1,0.6,23.4,26.6,26.6,100,9.2,2353.9
Spain,"Western Europe",2016,0.889,1.8,2.6,3.1,1.6,56,83.1,25.4,0.6,24.2,27.1,26.6,100,9.1,2722
"Sri Lanka","South Asia",2000,0.685,9.6,14.2,16.5,4.5,171,71.6,18.7,18.9,14.1,2,21.5,85,4.1,36
"Sri Lanka","South Asia",2001,0.691,8.4,13.8,16,4.3,158,72.9,19.6,18.6,14.6,2.2,21.6,86,4.1,33.9
"Sri Lanka","South Asia",2002,0.697,7.2,13.4,15.6,4.1,150,73.9,20.3,18.3,15.1,2.3,21.7,87,3.9,35.3
"Sri Lanka","South Asia",2003,0.705,6.5,13.1,15.2,3.9,147,74.1,20.5,18,15.6,2.4,21.8,87,3.7,35.9
"Sri Lanka","South Asia",2004,0.711,6.6,15.5,29.2,5.8,197,69.2,19.5,17.8,16.1,2.6,21.9,88,3.9,41.9
"Sri Lanka","South Asia",2005,0.718,6.6,12.3,14.3,3.7,139,74.3,20.2,17.5,16.6,2.8,22,89,3.8,47.3
"Sri Lanka","South Asia",2006,0.724,6.9,11.7,13.5,3.7,145,73.8,20.1,17.2,17.2,2.9,22.1,89,3.7,53.6
"Sri Lanka","South Asia",2007,0.73,7.1,11,12.8,3.8,145,73.6,20,16.9,17.9,3.1,22.2,90,3.6,59.4
"Sri Lanka","South Asia",2008,0.738,7.1,10.6,12.3,3.9,171,72.2,19.9,16.6,18.5,3.3,22.3,90,3.5,72.4
"Sri Lanka","South Asia",2009,0.74,6.7,10.2,11.9,4,179,71.9,19.9,16.2,19.2,3.6,22.4,91,3.7,77.5
"Sri Lanka","South Asia",2010,0.745,6.4,10,11.6,3.9,131,74.7,20.2,15.9,19.8,3.8,22.5,92,3,83.4
"Sri Lanka","South Asia",2011,0.751,6.3,9.6,11.2,3.7,131,74.8,20.3,15.6,20.5,4,22.6,92,2.9,94.7
"Sri Lanka","South Asia",2012,0.757,6.5,9.3,10.8,3.4,131,75,20.5,15.3,21.2,4.3,22.7,93,2.6,87.3
"Sri Lanka","South Asia",2013,0.759,6.5,8.9,10.4,3,131,75,20.5,15,21.9,4.6,22.9,94,2.8,100.4
"Sri Lanka","South Asia",2014,0.763,6.4,8.5,10,2.7,131,75.1,20.6,14.7,22.7,4.8,23,94,2.8,109.8
"Sri Lanka","South Asia",2015,0.766,6.3,8.2,9.5,2.5,131,75.2,20.7,14.4,23.4,5.1,23.1,94,3,117.9
"Sri Lanka","South Asia",2016,0.768,6.1,7.8,9.1,2.3,131,75.3,20.8,14.1,24.2,5.4,23.2,94,3,118.9
Suriname,"South America",2000,0.66,18.2,30.2,34.5,5.2,222,67.7,17.3,5.4,47.6,17.8,25.2,81,8.4,168.8
Suriname,"South America",2001,0.663,17.6,29.2,33.3,5.1,224,67.6,17.2,5.2,48.3,18.3,25.3,81,6.8,118.9
Suriname,"South America",2002,0.664,16.9,28.3,32.2,4.9,225,67.7,17.2,5.1,49,18.8,25.4,81,8.3,188.8
Suriname,"South America",2003,0.667,16.3,27.3,31.1,4.8,222,67.9,17.3,4.9,49.7,19.3,25.5,81,8,209.3
Suriname,"South America",2004,0.671,15.8,26.5,30,4.6,216,68.3,17.4,4.8,50.4,19.8,25.6,80,8,241.5
Suriname,"South America",2005,0.676,15.3,25.6,29,4.5,207,68.7,17.7,4.7,51.1,20.3,25.7,80,7.7,277.7
Suriname,"South America",2006,0.681,14.8,24.8,28,4.4,203,69.2,18,4.5,51.8,20.8,25.7,80,6.3,328.4
Suriname,"South America",2007,0.687,14.3,24,27.1,4.2,200,69.6,18.3,4.4,52.6,21.3,25.8,80,5.6,320.4
Suriname,"South America",2008,0.691,13.8,23.3,26.2,4.1,200,69.8,18.5,4.3,53.3,21.9,25.9,80,5.8,394.6
Suriname,"South America",2009,0.677,13.3,22.5,25.4,4,197,70.1,18.6,4.1,54.1,22.5,26,80,5.8,430.4
Suriname,"South America",2010,0.703,12.9,21.9,24.6,3.9,194,70.4,18.8,4,54.8,23,26.1,80,5.4,450.4
Suriname,"South America",2011,0.706,12.5,21.2,23.8,3.8,191,70.7,18.9,3.9,55.5,23.6,26.2,79,5.6,466
Suriname,"South America",2012,0.711,12,20.5,23,3.7,188,71,19,3.8,56.3,24.2,26.2,79,5.7,529.9
Suriname,"South America",2013,0.715,11.7,19.8,22.2,3.6,186,71.1,18.9,3.6,57,24.8,26.3,79,5.7,539.1
Suriname,"South America",2014,0.718,11.3,19.2,21.6,3.5,184,71.2,18.8,3.5,57.7,25.3,26.4,79,5.8,553.2
Suriname,"South America",2015,0.722,11,18.7,20.9,3.4,182,71.6,19.1,3.4,58.3,25.9,26.5,79,6.5,577.5
Suriname,"South America",2016,0.719,10.6,18.1,20.2,3.3,180,71.8,19.2,3.3,59,26.5,26.6,80,6.6,556
Sweden,"Western Europe",2000,0.897,2.3,3.4,4.1,0.8,72,79.7,22.6,1.6,52.8,15.7,25.4,99,7.4,2173.2
Sweden,"Western Europe",2001,0.9,2.3,3.4,4.1,0.8,72,80,22.8,1.6,53.4,16.2,25.5,99,8,2170
Sweden,"Western Europe",2002,0.902,2.2,3.3,4,0.8,70,80.1,22.8,1.5,53.9,16.6,25.6,99,8.4,2477.2
Sweden,"Western Europe",2003,0.908,2.1,3.2,3.9,0.8,68,80.3,23.1,1.5,54.4,16.9,25.7,99,8.5,3134.5
Sweden,"Western Europe",2004,0.896,2,3.1,3.7,0.8,70,80.4,23.3,1.4,54.9,17.3,25.7,99,8.3,3513.3
Sweden,"Western Europe",2005,0.899,1.9,3,3.6,0.9,66,80.6,23.3,1.4,55.3,17.7,25.8,99,8.3,3573.5
Sweden,"Western Europe",2006,0.902,1.8,2.8,3.4,0.9,64,80.9,23.5,1.4,55.7,18.1,25.9,99,8.2,3788.7
Sweden,"Western Europe",2007,0.905,1.7,2.7,3.3,0.9,63,81,23.6,1.4,56.1,18.5,25.9,99,8.1,4321.8
Sweden,"Western Europe",2008,0.901,1.7,2.6,3.2,0.9,62,81.2,23.7,1.3,56.5,18.8,26,99,8.3,4652.8
Sweden,"Western Europe",2009,0.899,1.6,2.6,3.1,1,61,81.5,23.9,1.3,56.9,19.2,26,99,8.9,4151.8
Sweden,"Western Europe",2010,0.905,1.6,2.5,3,1,58,81.5,23.9,1.3,57.3,19.6,26.1,99,8.5,4437.1
Sweden,"Western Europe",2011,0.906,1.6,2.5,3,1,58,81.8,24.2,1.3,57.7,20,26.2,99,10.7,6386.7
Sweden,"Western Europe",2012,0.908,1.6,2.5,3,1.1,56,81.8,24.2,1.2,58.1,20.4,26.2,99,10.9,6273.5
Sweden,"Western Europe",2013,0.912,1.6,2.4,2.9,1.1,56,82.1,24.4,1.2,58.5,20.8,26.2,99,11.1,6723.1
Sweden,"Western Europe",2014,0.92,1.6,2.4,2.9,1.1,55,82.3,24.5,1.2,59,21.2,26.3,99,11.1,6628.5
Sweden,"Western Europe",2015,0.929,1.6,2.4,2.9,1.1,54,82.1,24.4,1.2,59.5,21.6,26.3,99,11,5600.1
Sweden,"Western Europe",2016,0.932,1.7,2.4,2.9,1.2,52,82.4,24.6,1.1,59.9,22.1,26.4,99,11,5866.3
Switzerland,"Western Europe",2000,0.889,3.5,4.7,5.6,0.7,78,79.8,23.1,2.5,50.8,14.9,25.2,100,9.3,3540.8
Switzerland,"Western Europe",2001,0.891,3.5,4.6,5.5,0.7,75,80.3,23.5,2.4,51.3,15.3,25.2,100,9.7,3748.5
Switzerland,"Western Europe",2002,0.891,3.4,4.6,5.4,0.8,73,80.5,23.6,2.4,51.8,15.7,25.3,100,10.1,4190.5
Switzerland,"Western Europe",2003,0.896,3.4,4.5,5.3,0.8,71,80.6,23.6,2.3,52.3,16.1,25.3,100,10.4,5001.9
Switzerland,"Western Europe",2004,0.901,3.3,4.4,5.2,0.8,68,81.1,24.1,2.3,52.8,16.5,25.3,100,10.4,5570.2
Switzerland,"Western Europe",2005,0.905,3.3,4.3,5.1,0.8,66,81.2,24.1,2.2,53.2,16.8,25.4,100,10.3,5636.6
Switzerland,"Western Europe",2006,0.912,3.3,4.2,4.9,0.9,64,81.6,24.4,2.2,53.7,17.2,25.4,100,9.8,5642.7
Switzerland,"Western Europe",2007,0.915,3.2,4.1,4.8,0.9,62,81.8,24.5,2.2,54.1,17.6,25.5,100,9.6,6126
Switzerland,"Western Europe",2008,0.917,3.2,4,4.7,0.9,59,82.1,24.7,2.1,54.6,18,25.5,100,9.8,7104
Switzerland,"Western Europe",2009,0.927,3.2,4,4.6,1,59,82.1,24.8,2.1,55,18.4,25.5,100,10.4,7276.7
Switzerland,"Western Europe",2010,0.932,3.1,3.9,4.6,1,57,82.4,24.9,2.1,55.4,18.8,25.5,100,10.7,8018.8
Switzerland,"Western Europe",2011,0.932,3.1,3.9,4.5,1.1,54,82.7,25.2,2,55.8,19.2,25.6,100,10.8,9568.2
Switzerland,"Western Europe",2012,0.935,3.1,3.9,4.4,1.1,54,82.8,25.1,2,56.2,19.6,25.6,100,11.1,9278.1
Switzerland,"Western Europe",2013,0.938,3,3.8,4.4,1.2,53,82.9,25.3,2,56.6,19.9,25.6,100,11.4,9679.7
Switzerland,"Western Europe",2014,0.939,3,3.8,4.4,1.2,50,83.3,25.5,2,57,20.4,25.6,100,11.6,10005.5
Switzerland,"Western Europe",2015,0.942,3,3.8,4.3,1.3,50,83,25.2,1.9,57.4,20.8,25.7,100,12.1,9818
Switzerland,"Western Europe",2016,0.943,3,3.8,4.3,1.3,49,83.3,25.5,1.9,57.9,21.2,25.7,100,12.3,10060.3
Thailand,"East Asia",2000,0.649,12.1,18.6,21.8,6.5,204,70.6,20.4,13.7,18.7,3.7,22.9,95,3.2,62.3
Thailand,"East Asia",2001,0.657,11.5,17.7,20.8,6.3,201,70.9,20.4,13.4,19.4,3.9,23,95,3.2,57.3
Thailand,"East Asia",2002,0.666,10.9,16.9,19.7,6.2,197,71.2,20.4,13.1,20.2,4.2,23.1,95,3.5,69.9
Thailand,"East Asia",2003,0.674,10.4,16.1,18.8,6,194,71.5,20.5,12.8,20.9,4.5,23.2,95,3.5,76.5
Thailand,"East Asia",2004,0.683,9.9,15.3,17.9,6,194,71.4,20.5,12.5,21.7,4.8,23.3,95,3.4,83.5
Thailand,"East Asia",2005,0.693,9.4,14.6,17,5.8,183,72.3,20.6,12.2,22.6,5.1,23.4,95,3.4,91.4
Thailand,"East Asia",2006,0.699,9,13.9,16.2,5.6,174,72.8,20.7,11.9,23.6,5.5,23.5,95,3.3,104.4
Thailand,"East Asia",2007,0.71,8.5,13.2,15.4,5.5,170,73.2,20.8,11.5,24.6,5.9,23.6,95,3.4,126.8
Thailand,"East Asia",2008,0.714,8.1,12.6,14.7,5.4,167,73.4,20.9,11.2,25.7,6.4,23.7,95,3.7,151.5
Thailand,"East Asia",2009,0.718,7.7,12,14,5.3,164,73.7,21,10.8,26.8,6.8,23.8,95,3.9,152.5
Thailand,"East Asia",2010,0.724,7.4,11.4,13.3,5.2,161,74,21.2,10.5,27.9,7.3,23.9,95,3.6,172.1
Thailand,"East Asia",2011,0.727,7,10.9,12.7,5.1,158,74.3,21.4,10.1,29,7.9,24.1,95,3.8,195.9
Thailand,"East Asia",2012,0.731,6.7,10.4,12.1,5.1,155,74.6,21.6,9.8,30.1,8.4,24.2,95,3.5,206.4
Thailand,"East Asia",2013,0.728,6.4,9.9,11.5,5,154,74.8,21.7,9.5,31.3,9,24.3,95,3.5,213
Thailand,"East Asia",2014,0.735,6.1,9.4,11,4.9,151,75.1,21.9,9.2,32.4,9.5,24.4,95,3.7,219.4
Thailand,"East Asia",2015,0.741,5.8,9,10.4,4.8,149,75.3,22,8.9,33.6,10.1,24.5,95,3.8,217.1
Thailand,"East Asia",2016,0.748,5.5,8.5,10,4.7,147,75.5,22.1,8.6,34.7,10.8,24.6,95,4,215.7
Tonga,Oceania,2000,0.673,7.6,15,17.5,3.8,158,71.5,17.7,0.8,65.5,34,30.9,89,4.1,79.9
Tonga,Oceania,2001,0.677,7.4,14.8,17.2,3.8,157,71.6,17.8,0.7,66.2,34.7,30.9,89,4.2,71.1
Tonga,Oceania,2002,0.683,7.3,14.5,16.9,3.7,155,71.8,17.8,0.7,67,35.5,31,89,4.3,78.3
Tonga,Oceania,2003,0.692,7.2,14.3,16.7,3.7,153,72,17.9,0.7,67.8,36.3,31.1,89,4,83.1
Tonga,Oceania,2004,0.693,7.1,14.2,16.6,3.6,151,72.1,18,0.6,68.6,37.2,31.2,89,4.7,110.5
Tonga,Oceania,2005,0.693,7.1,14.2,16.5,3.6,150,72.3,18.1,0.6,69.4,38,31.3,89,4.6,120.3
Tonga,Oceania,2006,0.695,7.1,14.3,16.6,3.6,148,72.4,18.1,0.6,70.1,38.8,31.3,90,5.6,159.3
Tonga,Oceania,2007,0.698,7.1,14.4,16.7,3.6,146,72.5,18.2,0.5,70.8,39.6,31.4,90,5.4,162
Tonga,Oceania,2008,0.702,7.2,14.5,16.9,3.6,145,72.6,18.3,0.5,71.5,40.4,31.5,91,6.1,203.5
Tonga,Oceania,2009,0.706,7.2,14.7,17.1,3.7,147,72.4,18.3,0.5,72.1,41.1,31.5,91,4.6,143.5
Tonga,Oceania,2010,0.712,7.3,14.9,17.4,3.7,142,72.7,18.4,0.5,72.7,41.9,31.6,92,4.9,177.7
Tonga,Oceania,2011,0.716,7.3,15,17.5,3.7,141,72.8,18.5,0.5,73.3,42.6,31.6,92,4.5,194.8
Tonga,Oceania,2012,0.717,7.3,15,17.5,3.7,139,72.9,18.5,0.4,73.8,43.3,31.7,93,5,221.7
Tonga,Oceania,2013,0.716,7.3,14.9,17.3,3.6,138,73,18.6,0.4,74.3,44,31.7,93,5,207.4
Tonga,Oceania,2014,0.717,7.1,14.7,17.1,3.6,136,73.1,18.7,0.4,74.8,44.6,31.8,93,5.2,216
Tonga,Oceania,2015,0.721,7,14.4,16.7,3.5,135,73.3,18.8,0.4,75.2,45.3,31.8,93,5.9,221.4
Tonga,Oceania,2016,0.724,6.9,14.1,16.4,3.5,133,73.4,18.9,0.4,75.6,45.9,31.9,93,6,222.8
"Trinidad and Tobago",Caribbean,2000,0.716,21,28.7,32.7,3.6,202,69.4,18,6.3,33.6,10.2,25.8,91,4,258.7
"Trinidad and Tobago",Caribbean,2001,0.721,21,28.8,32.8,3.5,204,69.3,18,6.1,34.4,10.6,25.9,91,4.2,288.5
"Trinidad and Tobago",Caribbean,2002,0.728,21,28.8,32.8,3.5,195,69.7,18.1,5.9,35.2,11.1,26,91,4.6,323.4
"Trinidad and Tobago",Caribbean,2003,0.737,21,28.8,32.9,3.4,199,69.6,18,5.8,36,11.6,26.1,91,4.7,410.4
"Trinidad and Tobago",Caribbean,2004,0.746,21.1,28.9,32.9,3.4,196,69.9,18.1,5.6,36.8,12.1,26.3,91,4.6,470.2
"Trinidad and Tobago",Caribbean,2005,0.752,21.1,28.9,32.9,3.3,195,69.9,18.3,5.4,37.6,12.6,26.4,91,4.9,603.9
"Trinidad and Tobago",Caribbean,2006,0.757,21.1,28.8,32.9,3.3,189,70.5,18.6,5.3,38.4,13.1,26.5,91,4.2,594
"Trinidad and Tobago",Caribbean,2007,0.768,21,28.8,32.8,3.2,188,70.5,18.8,5.1,39.3,13.6,26.6,92,4.4,729.4
"Trinidad and Tobago",Caribbean,2008,0.773,20.8,28.5,32.4,3.1,195,70.1,18.5,4.9,40.2,14.2,26.8,92,4.1,861.2
"Trinidad and Tobago",Caribbean,2009,0.772,20.5,28.1,32,3,185,71,19.2,4.8,41.1,14.8,26.9,92,6,864.4
"Trinidad and Tobago",Caribbean,2010,0.775,20.2,27.6,31.4,3,179,70.9,18.9,4.6,42,15.4,27,92,5.2,801.1
"Trinidad and Tobago",Caribbean,2011,0.773,19.7,27.1,30.7,2.9,180,71.1,19.1,4.4,43,16.1,27.2,92,5.1,896.1
"Trinidad and Tobago",Caribbean,2012,0.774,19.2,26.5,30,2.8,179,71.2,19.2,4.3,44,16.7,27.3,92,5.2,954.3
"Trinidad and Tobago",Caribbean,2013,0.779,18.7,25.8,29.2,2.7,177,71.4,19.3,4.1,45,17.4,27.5,92,5.1,1038.1
"Trinidad and Tobago",Caribbean,2014,0.779,18.2,25.2,28.5,2.6,174,71.6,19.4,4,46,18.2,27.6,92,5.2,1076.1
"Trinidad and Tobago",Caribbean,2015,0.783,17.7,24.5,27.7,2.6,173,71.7,19.5,3.8,47.1,18.9,27.7,92,6,1146.2
"Trinidad and Tobago",Caribbean,2016,0.785,17.1,23.8,26.9,2.5,172,71.8,19.6,3.7,48.1,19.7,27.9,92,5.8,1154.9
Tunisia,"Northern Africa",2000,0.653,18,26.3,31.7,5.2,111,72.8,19,5.3,48.1,16.7,24.9,80,5,111.8
Tunisia,"Northern Africa",2001,0.661,16.9,24.8,29.7,5,110,73.2,19.1,5.2,48.9,17.2,25,81,5.1,115
Tunisia,"Northern Africa",2002,0.666,15.8,23.3,27.8,4.9,108,73.4,19.1,5,49.7,17.8,25.1,82,5.4,126
Tunisia,"Northern Africa",2003,0.673,14.9,22,26.1,4.7,107,73.7,19.2,4.9,50.6,18.4,25.1,83,5.5,150.9
Tunisia,"Northern Africa",2004,0.682,14,20.8,24.5,4.6,106,73.9,19.3,4.7,51.4,18.9,25.2,84,5.5,169.8
Tunisia,"Northern Africa",2005,0.689,13.2,19.6,23.1,4.5,105,74.1,19.3,4.6,52.2,19.5,25.3,85,5.4,172.4
Tunisia,"Northern Africa",2006,0.695,12.4,18.5,21.8,4.3,104,74.2,19.3,4.5,53.1,20.1,25.4,86,5.4,181.5
Tunisia,"Northern Africa",2007,0.701,11.7,17.5,20.5,4.2,103,74.4,19.4,4.3,53.9,20.7,25.5,87,5.4,205.1
Tunisia,"Northern Africa",2008,0.707,11.1,16.6,19.4,4,102,74.6,19.4,4.2,54.7,21.4,25.6,88,5.4,233.5
Tunisia,"Northern Africa",2009,0.71,10.5,15.7,18.3,3.9,101,74.7,19.5,4.1,55.6,22,25.7,88,5.6,234.2
Tunisia,"Northern Africa",2010,0.716,9.9,14.9,17.4,3.7,99,74.9,19.5,3.9,56.5,22.7,25.8,89,5.9,243.6
Tunisia,"Northern Africa",2011,0.718,9.5,14.2,16.5,3.6,98,75.1,19.6,3.8,57.4,23.4,25.9,90,6.4,273.8
Tunisia,"Northern Africa",2012,0.719,9,13.6,15.8,3.5,96,75.3,19.6,3.7,58.3,24.1,26,91,6.6,273.3
Tunisia,"Northern Africa",2013,0.723,8.7,13,15.1,3.4,95,75.4,19.7,3.6,59.3,24.9,26.1,92,6.9,287.9
Tunisia,"Northern Africa",2014,0.725,8.3,12.5,14.5,3.3,94,75.6,19.8,3.4,60.2,25.7,26.2,93,6.8,291
Tunisia,"Northern Africa",2015,0.728,8,12,14,3.2,93,75.8,19.9,3.3,61.2,26.4,26.3,93,6.7,258
Tunisia,"Northern Africa",2016,0.732,7.7,11.6,13.5,3.1,91,76,20.1,3.2,62.2,27.3,26.4,93,6.5,299.7
Turkey,"Middle East",2000,0.655,19,31.9,39.2,7.7,144,70.9,19.1,2.8,53.5,20.5,26.3,83,4.6,199.5
Turkey,"Middle East",2001,0.662,18,29.9,36.6,7.5,140,71.3,19.2,2.7,54.3,21.1,26.4,83,4.9,153.6
Turkey,"Middle East",2002,0.672,16.8,28.1,34.1,7.2,137,71.7,19.3,2.6,55.1,21.8,26.5,84,5.1,186.7
Turkey,"Middle East",2003,0.679,15.7,26.3,31.7,6.9,134,72,19.4,2.5,55.9,22.4,26.6,85,5.1,238.7
Turkey,"Middle East",2004,0.685,14.7,24.6,29.5,6.6,132,72.4,19.5,2.4,56.8,23.1,26.7,86,5,299.6
Turkey,"Middle East",2005,0.69,13.7,23.1,27.5,6.2,129,72.7,19.6,2.3,57.6,23.8,26.8,87,4.9,364.9
Turkey,"Middle East",2006,0.701,12.7,21.6,25.6,5.9,126,73.1,19.8,2.2,58.5,24.5,26.9,88,5.2,416.9
Turkey,"Middle East",2007,0.708,11.8,20.2,23.8,5.5,124,73.5,19.9,2.1,59.3,25.2,27,89,5.3,512.7
Turkey,"Middle East",2008,0.71,10.9,18.8,22.1,5,121,73.8,20,2,60.2,25.9,27.1,90,5.3,570.7
Turkey,"Middle East",2009,0.718,10,17.6,20.6,4.6,118,74.2,20.2,1.9,61.1,26.7,27.2,91,5.5,500.1
Turkey,"Middle East",2010,0.734,9.2,16.4,19.2,4.1,116,74.6,20.4,1.9,61.9,27.4,27.3,92,5.1,539.3
Turkey,"Middle East",2011,0.753,8.5,15.3,17.9,3.7,114,74.9,20.5,1.8,62.8,28.2,27.4,93,4.7,531.7
Turkey,"Middle East",2012,0.76,7.9,14.3,16.6,3.3,112,75.2,20.7,1.7,63.7,29,27.5,94,4.5,524.8
Turkey,"Middle East",2013,0.771,7.7,13.3,15.5,2.9,109,75.6,20.8,1.6,64.5,29.8,27.6,95,4.4,552.4
Turkey,"Middle East",2014,0.778,7.5,12.4,14.4,2.7,107,75.9,21,1.6,65.3,30.6,27.7,96,4.3,527.2
Turkey,"Middle East",2015,0.783,7.1,11.6,13.4,2.4,106,76.1,21.1,1.5,66.1,31.4,27.8,96,4.1,454.6
